268.96	27.04 	52	19.33 	164	184	70	163.04 	178.21 	148.19 	F
295.84	28.09 	53	17.92 	172	155	65	165.65 	165.07 	189.04 	F
265.69	26.01 	51	19.20 	163	156	75	171.89 	165.96 	186.05 	F
275.56	30.25 	55	19.96 	166	176	49	168.48 	169.96 	166.15 	F
262.44	19.36 	44	16.77 	162	165	67	174.89 	173.13 	192.92 	F
262.44	27.04 	52	19.81 	162	162	68	170.85 	170.83 	184.24 	F
272.25	42.25 	65	23.88 	165	160	70	186.85 	172.62 	152.63 	F
240.25	22.09 	47	19.56 	155	166	58	153.20 	169.01 	189.80 	F
282.24	24.01 	49	17.36 	168	178	70	174.32 	167.42 	150.04 	F
275.56	25.00 	50	18.14 	166	172	78	178.90 	164.72 	177.92 	F
272.25	31.36 	56	20.57 	165	175	60	167.40 	167.23 	167.04 	F
282.24	28.09 	53	18.78 	168	164	72	177.45 	164.80 	191.25 	F
225	23.04 	48	21.33 	150	175	98	142.39 	161.84 	163.32 	F
265.69	24.01 	49	18.44 	163	160	50	170.05 	166.39 	159.40 	F
252.81	28.09 	53	20.96 	159	160	66	163.73 	173.73 	152.84 	F
265.69	17.64 	42	15.81 	163	173	62	169.48 	164.31 	160.24 	F
275.56	20.25 	45	16.33 	166	188	75	162.54 	172.70 	182.81 	F
256	34.81 	59	23.05 	160	180	58	167.29 	170.31 	192.13 	F
282.24	39.06 	62.5	22.14 	168	160	62	176.61 	168.74 	183.38 	F
265.69	30.25 	55	20.70 	163	177	60	175.97 	174.85 	166.61 	F
262.44	24.01 	49	18.67 	162	173	60	175.41 	170.55 	197.73 	F
285.61	22.09 	47	16.46 	169	167	60	162.14 	173.57 	172.27 	F
275.56	23.04 	48	17.42 	166	178	60	185.92 	165.20 	194.28 	F
252.81	25.00 	50	19.78 	159	186	62	169.55 	173.00 	162.97 	F
243.36	23.04 	48	19.72 	156	165	49	177.58 	176.54 	197.92 	F
278.89	25.00 	50	17.93 	167	170	50	156.97 	175.09 	177.42 	F
240.25	19.36 	44	18.31 	155	182	65	183.51 	180.05 	182.43 	F
265.69	30.25 	55	20.70 	163	173	53	170.02 	171.10 	196.73 	F
324	49.00 	70	21.60 	180	166	70	186.98 	163.82 	160.70 	F
299.29	40.96 	64	21.38 	173	165	55	173.37 	167.93 	193.36 	F
275.56	25.00 	50	18.14 	166	166	61	172.48 	177.64 	173.67 	F
265.69	38.44 	62	23.34 	163	182	47.5	169.29 	177.38 	185.77 	F
268.96	24.01 	49	18.22 	164	177	70	167.70 	172.20 	202.31 	F
268.96	32.49 	57	21.19 	164	172	75	164.99 	174.82 	173.90 	F
249.64	25.00 	50	20.03 	158	165	66	163.86 	168.10 	161.45 	F
272.25	29.16 	54	19.83 	165	162	50	159.20 	162.19 	154.92 	F
285.61	27.04 	52	18.21 	169	157	74	161.17 	174.60 	168.60 	F
275.56	30.25 	55	19.96 	166	179	79	167.88 	172.32 	195.60 	F
265.69	31.36 	56	21.08 	163	170	64	164.21 	174.59 	182.00 	F
299.29	33.64 	58	19.38 	173	163	50	163.44 	170.51 	173.54 	F
268.96	28.09 	53	19.71 	164	165	62	169.92 	166.75 	181.56 	F
265.69	24.01 	49	18.44 	163	165	59	168.25 	163.33 	191.94 	F
262.44	24.01 	49	18.67 	162	175	57	182.31 	176.52 	201.21 	F
282.24	28.09 	53	18.78 	168	160	54	147.59 	170.80 	164.67 	F
272.25	29.16 	54	19.83 	165	182	55	176.44 	170.56 	170.70 	F
249.64	20.25 	45	18.03 	158	168	62	164.71 	166.63 	153.96 	F
262.44	37.21 	61	23.24 	162	185	55	166.28 	164.75 	178.27 	F
249.64	30.25 	55	22.03 	158	170	65	172.69 	175.81 	179.85 	F
249.64	28.09 	53	21.23 	158	162	45	172.10 	167.95 	177.30 	F
313.29	37.21 	61	19.47 	177	158	65	178.28 	173.94 	174.08 	F
256	21.16 	46	17.97 	160	170	60	181.10 	171.12 	165.54 	F
256	25.00 	50	19.53 	160	163	75	159.17 	176.60 	199.12 	F
262.44	29.16 	54	20.58 	162	171	64	190.20 	177.38 	176.15 	F
256	23.04 	48	18.75 	160	160	57	174.28 	163.59 	174.09 	F
278.89	25.00 	50	17.93 	167	178	77	164.84 	165.71 	191.58 	F
259.21	25.00 	50	19.29 	161	162	79	164.57 	169.52 	148.69 	F
256	24.01 	49	19.14 	160	157	51.5	202.31 	169.29 	200.74 	F
249.64	24.01 	49	19.63 	158	165	65	171.75 	171.57 	156.22 	F
256	26.01 	51	19.92 	160	171	40	173.53 	166.67 	166.98 	F
256	26.01 	51	19.92 	160	168	61	157.07 	165.58 	182.15 	F
295.84	30.25 	55	18.59 	172	163	42	173.45 	169.50 	201.67 	F
262.44	23.04 	48	18.29 	162	187	73	187.66 	169.76 	197.96 	F
282.24	24.01 	49	17.36 	168	170	63	173.50 	174.06 	196.48 	F
256	24.01 	49	19.14 	160	176	44	162.62 	174.71 	151.70 	F
282.24	20.25 	45	15.94 	168	184	72	183.96 	174.88 	201.75 	F
265.69	18.49 	43	16.18 	163	170	50	160.79 	162.04 	150.97 	F
246.49	25.00 	50	20.28 	157	165	85	155.60 	175.56 	167.97 	F
268.96	26.01 	51	18.96 	164	165	55	168.53 	169.42 	186.29 	F
259.21	20.25 	45	17.36 	161	161	67	183.36 	171.09 	159.20 	F
249.64	25.00 	50	20.03 	158	158	45	164.70 	165.90 	163.80 	F
302.76	37.21 	61	20.15 	174	170	65	172.48 	172.19 	192.78 	F
249.64	21.16 	46	18.43 	158	173	44	175.54 	172.60 	160.17 	F
289	28.09 	53	18.34 	170	178	53	163.44 	175.08 	174.65 	F
256	25.00 	50	19.53 	160	170	53	160.39 	165.62 	176.10 	F
265.69	24.01 	49	18.44 	163	163	55	168.76 	173.27 	171.98 	F
285.61	26.01 	51	17.86 	169	163	55	164.10 	162.62 	172.90 	F
278.89	25.00 	50	17.93 	167	178	55	173.09 	172.41 	188.82 	F
278.89	30.25 	55	19.72 	167	163	54	169.37 	169.03 	177.50 	F
272.25	26.01 	51	18.73 	165	163	53	180.96 	165.78 	168.44 	F
275.56	22.09 	47	17.06 	166	180	67	183.69 	168.67 	199.30 	F
256	21.16 	46	17.97 	160	179	75	168.29 	166.21 	194.84 	F
282.24	31.36 	56	19.84 	168	172	55	171.43 	168.00 	194.01 	F
243.36	18.49 	43	17.67 	156	175	70	156.69 	178.03 	189.26 	F
256	27.04 	52	20.31 	160	167	85	172.04 	167.42 	194.77 	F
246.49	27.04 	52	21.10 	157	180	52	182.33 	167.53 	189.72 	F
265.69	26.01 	51	19.20 	163	177	47	181.10 	175.50 	164.32 	F
309.76	37.21 	61	19.69 	176	163	72	170.23 	181.33 	187.79 	F
259.21	28.09 	53	20.45 	161	157	65	149.40 	171.18 	199.83 	F
256	26.01 	51	19.92 	160	179	63	154.33 	175.41 	186.56 	F
268.96	29.16 	54	20.08 	164	155	85	168.51 	168.51 	181.37 	F
256	33.64 	58	22.66 	160	159	46	175.35 	156.48 	195.99 	F
278.89	30.25 	55	19.72 	167	158	76	182.20 	173.46 	196.47 	F
349.69	46.24 	68	19.45 	187	168	77	169.29 	183.53 	190.83 	F
324	38.44 	62	19.14 	180	173	60	168.40 	165.68 	166.48 	F
306.25	36.00 	60	19.59 	175	205	53	160.86 	164.52 	181.13 	F
275.56	33.64 	58	21.05 	166	181	68	169.48 	173.86 	162.32 	F
252.81	20.25 	45	17.80 	159	184	62	159.52 	165.57 	150.26 	F
265.69	24.01 	49	18.44 	163	181	49	163.31 	173.57 	164.56 	F
302.76	38.44 	62	20.48 	174	155	63	161.58 	168.56 	165.18 	F
282.24	28.09 	53	18.78 	168	163	60	183.27 	178.05 	158.47 	F
282.24	38.44 	62	21.97 	168	185	51	151.99 	170.88 	179.05 	F
256	33.64 	58	22.66 	160	179	55	191.82 	164.53 	183.52 	F
292.41	26.01 	51	17.44 	171	176	49	192.73 	174.14 	170.70 	F
282.24	23.04 	48	17.01 	168	180	51	168.78 	176.41 	168.02 	F
246.49	25.00 	50	20.28 	157	157	80	168.41 	172.77 	188.15 	F
265.69	21.16 	46	17.31 	163	161	52	161.75 	175.66 	192.38 	F
272.25	23.04 	48	17.63 	165	169	51	184.52 	172.83 	201.29 	F
272.25	28.09 	53	19.47 	165	171	55	177.54 	169.18 	184.99 	F
268.96	21.16 	46	17.10 	164	172	50	185.98 	171.87 	162.85 	F
272.25	33.64 	58	21.30 	165	169	53	150.56 	173.14 	168.25 	F
282.24	56.25 	75	26.57 	168	178	46	153.68 	164.74 	201.96 	F
265.69	26.01 	51	19.20 	163	176	85	178.56 	169.18 	161.93 	F
292.41	31.36 	56	19.15 	171	155	66	161.94 	165.50 	195.38 	F
265.69	23.04 	48	18.07 	163	169	60	171.27 	167.30 	153.91 	F
256	22.09 	47	18.36 	160	176	56	182.19 	178.11 	193.42 	F
256	22.09 	47	18.36 	160	160	49	180.26 	175.90 	197.13 	F
249.64	18.49 	43	17.22 	158	180	62.5	169.95 	171.12 	195.46 	F
299.29	43.56 	66	22.05 	173	180	62	185.02 	171.51 	172.10 	F
272.25	21.62 	46.5	17.08 	165	176	54	169.10 	163.93 	200.82 	F
272.25	25.00 	50	18.37 	165	159	53	174.78 	174.66 	178.03 	F
249.64	21.62 	46.5	18.63 	158	165	72	167.66 	171.75 	173.92 	F
265.69	30.25 	55	20.70 	163	155	70	174.88 	169.14 	150.62 	F
282.24	30.25 	55	19.49 	168	168	62.5	155.82 	171.42 	163.03 	F
243.36	20.25 	45	18.49 	156	169	68	182.51 	174.68 	180.14 	F
252.81	20.25 	45	17.80 	159	156	58	161.43 	163.16 	200.34 	F
243.36	19.36 	44	18.08 	156	179	56	167.26 	167.16 	190.91 	F
268.96	50.41 	71	26.40 	164	163	98	173.26 	175.90 	162.77 	F
240.25	20.25 	45	18.73 	155	157	55	173.09 	168.89 	173.03 	F
256	18.06 	42.5	16.60 	160	168	60	176.43 	177.81 	155.42 	F
272.25	26.52 	51.5	18.92 	165	175	45	173.97 	167.93 	180.23 	F
289	29.16 	54	18.69 	170	167	58	169.91 	172.49 	193.97 	F
278.89	25.00 	50	17.93 	167	178	40	165.01 	174.33 	199.74 	F
265.69	25.50 	50.5	19.01 	163	160	66	170.97 	168.73 	198.49 	F
265.69	27.56 	52.5	19.76 	163	172	56	167.35 	162.10 	179.93 	F
252.81	22.56 	47.5	18.79 	159	168	53	157.50 	173.52 	193.65 	F
334.89	46.24 	68	20.31 	183	155	75	174.64 	171.44 	194.11 	F
278.89	42.25 	65	23.31 	167	176	78.5	177.61 	165.25 	188.76 	F
295.84	32.49 	57	19.27 	172	174	70	170.43 	167.44 	152.71 	F
289	32.49 	57	19.72 	170	173	48	165.03 	168.63 	183.69 	F
282.24	25.00 	50	17.72 	168	166	58	171.18 	178.79 	192.68 	F
278.89	38.44 	62	22.23 	167	167	68	187.03 	163.09 	165.28 	F
256	25.00 	50	19.53 	160	160	50	178.74 	167.99 	182.98 	F
262.44	22.09 	47	17.91 	162	178	65	169.32 	178.01 	184.78 	F
316.84	51.84 	72	22.72 	178	181	49	169.85 	167.66 	180.76 	F
282.24	31.36 	56	19.84 	168	178	90	174.77 	165.42 	168.02 	F
299.29	31.36 	56	18.71 	173	186	53	164.43 	173.05 	197.83 	F
278.89	36.00 	60	21.51 	167	169	78	159.46 	171.88 	167.43 	F
256	25.00 	50	19.53 	160	158	49	168.12 	168.65 	149.29 	F
295.84	29.70 	54.5	18.42 	172	178	71	178.89 	171.44 	176.70 	F
240.25	27.04 	52	21.64 	155	170	70	150.86 	164.53 	187.73 	F
249.64	20.25 	45	18.03 	158	185	70	179.35 	169.05 	191.55 	F
262.44	49.00 	70	26.67 	162	149	49	175.41 	176.06 	185.96 	F
272.25	25.00 	50	18.37 	165	180	61	178.74 	177.82 	184.37 	F
289	36.00 	60	20.76 	170	160	50	168.91 	173.11 	153.58 	F
256	20.25 	45	17.58 	160	179	50	172.30 	165.08 	185.34 	F
289	42.25 	65	22.49 	170	178	62	167.52 	165.87 	160.05 	F
302.76	36.00 	60	19.82 	174	150	68	157.38 	172.98 	196.90 	F
265.69	28.09 	53	19.95 	163	172	54	169.90 	165.69 	181.40 	F
278.89	24.01 	49	17.57 	167	178	49	177.96 	161.75 	188.92 	F
240.25	19.36 	44	18.31 	155	183	52	167.73 	166.05 	170.04 	F
278.89	36.00 	60	21.51 	167	162	53	169.38 	162.29 	149.81 	F
272.25	30.25 	55	20.20 	165	165	61	154.84 	176.97 	168.32 	F
289	30.25 	55	19.03 	170	174	51	194.35 	182.62 	187.34 	F
256	25.00 	50	19.53 	160	163	48	173.23 	167.47 	180.74 	F
292.41	33.64 	58	19.84 	171	171	69	168.45 	162.40 	154.32 	F
272.25	25.00 	50	18.37 	165	182	59	165.45 	170.30 	179.23 	F
272.25	24.01 	49	18.00 	165	177	42	151.44 	170.54 	201.71 	F
272.25	22.09 	47	17.26 	165	173	65	160.61 	174.84 	186.88 	F
256	26.01 	51	19.92 	160	164	50	177.05 	171.65 	177.44 	F
252.81	25.00 	50	19.78 	159	165	49	176.13 	169.36 	169.21 	F
275.56	28.09 	53	19.23 	166	170	52	166.81 	163.52 	182.04 	F
249.64	23.04 	48	19.23 	158	181	53	167.43 	165.43 	198.57 	F
265.69	19.36 	44	16.56 	163	169	65	179.52 	168.19 	157.51 	F
299.29	29.16 	54	18.04 	173	169	61	176.12 	167.55 	181.38 	F
272.25	30.25 	55	20.20 	165	173	43	179.26 	171.47 	166.10 	F
265.69	22.09 	47	17.69 	163	173	50	173.98 	175.44 	192.21 	F
249.64	20.25 	45	18.03 	158	180	85	165.84 	168.27 	157.32 	F
265.69	19.36 	44	16.56 	163	170	50	193.44 	171.24 	201.21 	F
259.21	18.49 	43	16.59 	161	155	65	170.29 	167.91 	192.52 	F
243.36	22.09 	47	19.31 	156	176	63	152.57 	166.09 	168.27 	F
268.96	29.16 	54	20.08 	164	165	80	162.04 	178.24 	160.20 	F
292.41	33.64 	58	19.84 	171	161	56	164.75 	159.95 	148.36 	F
268.96	39.69 	63	23.42 	164	176	52	172.09 	161.19 	180.72 	F
262.44	27.04 	52	19.81 	162	173	88	170.41 	176.52 	166.60 	F
225	20.25 	45	20.00 	150	181	53	184.35 	178.75 	190.38 	F
249.64	26.01 	51	20.43 	158	160	54	166.97 	174.16 	198.04 	F
262.44	25.00 	50	19.05 	162	181	77	150.69 	165.69 	197.97 	F
272.25	26.01 	51	18.73 	165	185	63	165.32 	172.20 	182.98 	F
289	30.25 	55	19.03 	170	171	65	153.45 	166.63 	173.49 	F
278.89	28.09 	53	19.00 	167	170	52	180.48 	158.28 	185.58 	F
278.89	38.44 	62	22.23 	167	173	57	171.92 	173.90 	179.38 	F
268.96	32.49 	57	21.19 	164	165	52.5	171.19 	161.23 	151.23 	F
295.84	38.44 	62	20.96 	172	160	61	180.69 	165.49 	165.88 	F
285.61	27.04 	52	18.21 	169	176	68	174.45 	160.75 	190.38 	F
289	32.49 	57	19.72 	170	169	55	156.15 	168.47 	171.04 	F
256	16.81 	41	16.02 	160	168	67	174.50 	171.03 	185.13 	F
256	16.00 	40	15.63 	160	159	66	173.16 	171.85 	175.28 	F
268.96	17.64 	42	15.62 	164	176	57	168.04 	167.08 	159.65 	F
256	20.25 	45	17.58 	160	160	42	169.31 	174.87 	184.42 	F
246.49	17.64 	42	17.04 	157	166	60	166.79 	169.56 	163.29 	F
268.96	15.21 	39	14.50 	164	167	81	175.42 	165.63 	150.64 	F
256	29.16 	54	21.09 	160	158	45	167.52 	168.13 	172.12 	F
246.49	23.04 	48	19.47 	157	161	46	172.08 	171.25 	204.88 	F
256	25.00 	50	19.53 	160	158	45	201.30 	173.90 	172.51 	F
278.89	38.44 	62	22.23 	167	175	47	181.89 	159.52 	200.47 	F
265.69	27.04 	52	19.57 	163	168	70	156.72 	165.25 	149.13 	F
289	32.49 	57	19.72 	170	165	55	162.75 	171.50 	186.47 	F
231.04	25.00 	50	21.64 	152	163	73	168.62 	166.51 	194.33 	F
256	18.49 	43	16.80 	160	179	50	166.63 	167.08 	189.69 	F
272.25	23.04 	48	17.63 	165	180	89	181.78 	175.36 	156.00 	F
262.44	28.09 	53	20.20 	162	175	68.5	169.90 	165.98 	177.95 	F
282.24	23.04 	48	17.01 	168	179	56	162.46 	176.60 	156.71 	F
249.64	22.09 	47	18.83 	158	163	44	159.53 	175.97 	165.37 	F
219.04	15.21 	39	17.80 	148	156	76	169.52 	165.51 	172.99 	F
259.21	28.09 	53	20.45 	161	183	50	183.90 	164.59 	196.65 	F
282.24	33.64 	58	20.55 	168	162	62	166.82 	163.64 	172.10 	F
240.25	17.64 	42	17.48 	155	176	53	178.51 	171.19 	156.02 	F
295.84	26.01 	51	17.24 	172	158	67	162.13 	169.78 	189.35 	F
272.25	16.00 	40	14.69 	165	173	47	170.77 	164.70 	183.48 	F
268.96	27.04 	52	19.33 	164	160	61	172.03 	176.58 	185.89 	F
256	18.49 	43	16.80 	160	161	50	162.27 	171.02 	203.14 	F
275.56	33.64 	58	21.05 	166	177	43	174.91 	175.55 	198.10 	F
275.56	38.44 	62	22.50 	166	176	68	160.17 	180.39 	187.16 	F
272.25	27.04 	52	19.10 	165	177	50	190.31 	173.91 	195.60 	F
249.64	24.01 	49	19.63 	158	168	76	172.40 	170.31 	191.12 	F
256	26.01 	51	19.92 	160	173	76	168.45 	176.25 	168.53 	F
256	26.01 	51	19.92 	160	181	73	169.68 	170.37 	179.82 	F
295.84	30.25 	55	18.59 	172	158	53	170.97 	164.52 	180.66 	F
262.44	23.04 	48	18.29 	162	175	72	170.47 	183.44 	204.34 	F
282.24	24.01 	49	17.36 	168	180	52	154.64 	165.06 	168.01 	F
256	24.01 	49	19.14 	160	176	75	171.74 	168.75 	194.18 	F
282.24	20.25 	45	15.94 	168	177	70	167.46 	166.27 	174.16 	F
265.69	18.49 	43	16.18 	163	171	58	174.74 	175.04 	196.68 	F
249.64	21.16 	46	18.43 	158	182	72.5	171.82 	162.35 	177.71 	F
289	28.09 	53	18.34 	170	178	61	170.49 	172.75 	201.15 	F
256	25.00 	50	19.53 	160	162	59	175.14 	169.39 	181.94 	F
289	36.00 	60	20.76 	170	167	62	179.07 	163.09 	157.37 	F
262.44	30.25 	55	20.96 	162	182	60	171.48 	171.65 	156.28 	F
256	30.25 	55	21.48 	160	164	62	163.60 	170.46 	183.92 	F
278.89	36.00 	60	21.51 	167	165	53	178.02 	165.76 	197.63 	F
256	20.25 	45	17.58 	160	171	65	155.99 	183.55 	194.28 	F
268.96	30.25 	55	20.45 	164	167	51	156.90 	175.07 	198.15 	F
249.64	27.04 	52	20.83 	158	166	66	171.72 	165.00 	188.63 	F
289	25.00 	50	17.30 	170	164	49	170.91 	168.86 	164.96 	F
262.44	29.16 	54	20.58 	162	180	53	181.05 	163.25 	183.69 	F
265.69	22.09 	47	17.69 	163	172	78	169.82 	171.96 	157.43 	F
249.64	21.16 	46	18.43 	158	173	68	170.51 	168.69 	195.69 	F
256	23.04 	48	18.75 	160	158	46	170.55 	177.13 	167.84 	F
265.69	24.01 	49	18.44 	163	173	53	157.85 	176.90 	177.84 	F
262.44	23.04 	48	18.29 	162	181	67	161.29 	168.64 	173.23 	F
240.25	21.16 	46	19.15 	155	163	50	177.71 	168.57 	185.49 	F
289	25.00 	50	17.30 	170	166	44	189.01 	172.79 	169.28 	F
289	36.00 	60	20.76 	170	175	65	165.57 	176.31 	166.68 	F
272.25	24.01 	49	18.00 	165	180	74	180.52 	171.49 	157.89 	F
265.69	22.09 	47	17.69 	163	158	60	161.60 	163.45 	197.88 	F
275.56	28.09 	53	19.23 	166	183	67	163.35 	179.75 	155.92 	F
259.21	28.09 	53	20.45 	161	159	75	175.81 	170.66 	161.29 	F
282.24	33.64 	58	20.55 	168	168	44	178.37 	163.21 	185.25 	F
240.25	17.64 	42	17.48 	155	158	48	150.84 	176.08 	191.29 	F
295.84	26.01 	51	17.24 	172	176	60	167.16 	170.62 	187.42 	F
268.96	27.04 	52	19.33 	164	173	65	179.05 	162.77 	175.76 	F
256	18.49 	43	16.80 	160	167	75	151.67 	160.81 	158.47 	F
275.56	33.64 	58	21.05 	166	165	75	190.19 	164.62 	186.32 	F
275.56	38.44 	62	22.50 	166	173	70	168.36 	174.89 	153.11 	F
272.25	27.04 	52	19.10 	165	165	68	168.57 	163.05 	179.38 	F
259.21	28.09 	53	20.45 	161	157	80	190.74 	174.27 	152.53 	F
282.24	33.64 	58	20.55 	168	158	62	157.44 	169.86 	180.13 	F
240.25	17.64 	42	17.48 	155	168	44	162.92 	165.56 	158.30 	F
295.84	26.01 	51	17.24 	172	175	67	162.75 	179.17 	165.52 	F
